,Date,Store,Weekly_Sales,Dept,IsHoliday
245342,15,25,11680.84,82.0,0
245343,57,25,11101.53,82.0,0
245344,99,25,12168.34,82.0,0
245345,141,25,11647.06,82.0,0
245346,180,25,10259.74,82.0,0
245347,39,25,10368.99,82.0,1
245348,81,25,10071.8,82.0,0
245349,123,25,9558.77,82.0,0
245350,165,25,9945.75,82.0,0
245351,29,25,10969.99,82.0,0
245352,71,25,11577.21,82.0,0
245353,113,25,11042.55,82.0,0
245354,155,25,11610.9,82.0,0
245355,24,25,455.82,83.0,0
245356,66,25,463.3,83.0,1
245357,108,25,613.72,83.0,0
245358,150,25,549.02,83.0,0
245359,25,25,484.34,83.0,0
245360,67,25,495.16,83.0,0
245361,109,25,456.7,83.0,0
245362,151,25,508.9,83.0,0
245363,7,25,461.54,83.0,0
245364,49,25,417.08,83.0,0
245365,91,25,349.1,83.0,0
245366,133,25,349.54,83.0,0
245367,174,25,412.88,83.0,0
245368,37,25,469.46,83.0,0
245369,79,25,486.16,83.0,0
245370,121,25,383.64,83.0,0
245371,163,25,375.56,83.0,0
245372,22,25,444.36,83.0,0
245373,64,25,359.28,83.0,0
245374,106,25,460.9,83.0,0
245375,148,25,375.82,83.0,0
245376,8,25,547.7,83.0,0
245377,50,25,513.82,83.0,0
245378,92,25,450.9,83.0,0
245379,134,25,326.9,83.0,0
245380,175,25,326.82,83.0,0
245381,35,25,278.88,83.0,0
245382,77,25,375.9,83.0,0
245383,119,25,368.84,83.0,0
245384,161,25,372.32,83.0,0
245385,16,25,388.84,83.0,0
245386,58,25,312.3,83.0,1
245387,100,25,255.9,83.0,0
245388,142,25,423.74,83.0,0
245389,5,25,364.68,83.0,0
245390,47,25,334.86,83.0,0
245391,89,25,239.94,83.0,0
245392,131,25,194.8,83.0,0
245393,172,25,221.74,83.0,0
245394,30,25,406.74,83.0,0
245395,72,25,433.82,83.0,0
245396,114,25,480.9,83.0,0
245397,156,25,528.86,83.0,1
245398,17,25,453.78,83.0,0
245399,59,25,592.9,83.0,0
245400,101,25,614.84,83.0,0
245401,143,25,837.64,83.0,0
245402,181,25,557.84,83.0,1
245403,36,25,539.74,83.0,0
245404,78,25,322.92,83.0,0
245405,120,25,461.66,83.0,0
245406,162,25,415.33,83.0,0
245407,19,25,559.22,83.0,0
245408,61,25,440.86,83.0,1
245409,103,25,327.87,83.0,0
245410,145,25,207.39,83.0,0
245411,20,25,251.01,83.0,0
245412,62,25,200.89,83.0,0
245413,104,25,240.1,83.0,0
245414,146,25,228.07,83.0,0
245415,2,25,102.5,83.0,0
245416,44,25,209.38,83.0,0
245417,86,25,211.0,83.0,0
245418,128,25,164.9,83.0,0
245419,169,25,277.44,83.0,0
245420,33,25,226.46,83.0,0
245421,75,25,164.32,83.0,0
245422,117,25,161.98,83.0,0
245423,159,25,212.16,83.0,0
245424,14,25,177.32,83.0,0
245425,56,25,221.0,83.0,0
245426,98,25,215.54,83.0,0
245427,140,25,170.88,83.0,0
245428,4,25,144.48,83.0,0
245429,46,25,186.98,83.0,0
245430,88,25,217.6,83.0,0
245431,130,25,78.24,83.0,0
245432,171,25,97.06,83.0,0
245433,28,25,282.78,83.0,0
245434,70,25,247.1,83.0,0
245435,112,25,238.7,83.0,0
245436,154,25,225.76,83.0,0
245437,9,25,254.12,83.0,0
245438,51,25,263.24,83.0,1
245439,93,25,173.7,83.0,0
245440,135,25,185.86,83.0,0
245441,176,25,223.16,83.0,0
245442,40,25,240.58,83.0,0
245443,82,25,141.54,83.0,0
245444,124,25,197.52,83.0,0
245445,166,25,153.26,83.0,0
245446,23,25,102.88,83.0,0
245447,65,25,136.36,83.0,0
245448,107,25,124.7,83.0,0
245449,149,25,386.86,83.0,1
245450,11,25,255.9,83.0,0
245451,53,25,210.3,83.0,0
245452,95,25,157.28,83.0,0
245453,137,25,416.68,83.0,0
245454,178,25,538.98,83.0,1
245455,31,25,417.94,83.0,0
245456,73,25,337.54,83.0,0
245457,115,25,237.16,83.0,0
245458,157,25,217.42,83.0,0
245459,12,25,208.6,83.0,0
245460,54,25,234.54,83.0,1
245461,96,25,131.76,83.0,0
245462,138,25,232.5,83.0,0
245463,6,25,207.82,83.0,0
245464,48,25,240.44,83.0,0
245465,90,25,218.84,83.0,0
245466,132,25,186.04,83.0,0
245467,173,25,114.98,83.0,0
245468,32,25,257.38,83.0,0
245469,74,25,143.84,83.0,0
245470,116,25,144.34,83.0,0
245471,158,25,99.6,83.0,0
245472,21,25,164.5,83.0,0
245473,63,25,119.7,83.0,0
245474,105,25,143.02,83.0,0
245475,147,25,182.32,83.0,0
245476,3,25,88.44,83.0,0
245477,45,25,107.44,83.0,0
245478,87,25,249.78,83.0,0
245479,129,25,146.86,83.0,0
245480,170,25,160.2,83.0,0
245481,34,25,180.0,83.0,0
245482,76,25,117.06,83.0,0
245483,118,25,214.18,83.0,0
245484,160,25,206.26,83.0,0
245485,15,25,364.84,83.0,0
245486,57,25,247.92,83.0,0
245487,99,25,282.08,83.0,0
245488,141,25,209.22,83.0,0
245489,180,25,151.4,83.0,0
245490,39,25,136.3,83.0,1
245491,81,25,250.88,83.0,0
245492,123,25,174.32,83.0,0
245493,165,25,125.58,83.0,0
245494,29,25,151.28,83.0,0
245495,71,25,200.88,83.0,0
245496,113,25,200.84,83.0,0
245497,155,25,206.16,83.0,0
245498,24,25,3277.56,85.0,0
245499,66,25,2223.4,85.0,1
245500,108,25,3005.2,85.0,0
245501,150,25,2786.62,85.0,0
245502,25,25,2912.23,85.0,0
245503,67,25,2824.64,85.0,0
245504,109,25,2742.44,85.0,0
245505,151,25,2614.35,85.0,0
245506,7,25,3099.11,85.0,0
245507,49,25,2671.51,85.0,0
245508,91,25,2823.53,85.0,0
245509,133,25,3102.72,85.0,0
245510,174,25,2557.54,85.0,0
245511,37,25,3740.9,85.0,0
245512,79,25,3648.33,85.0,0
245513,121,25,4206.17,85.0,0
245514,163,25,4607.43,85.0,0
245515,22,25,4362.23,85.0,0
245516,64,25,4398.7,85.0,0
245517,106,25,4946.04,85.0,0
245518,148,25,4520.66,85.0,0
245519,8,25,4125.4,85.0,0
245520,50,25,4344.88,85.0,0
245521,92,25,4069.92,85.0,0
245522,134,25,4636.53,85.0,0
245523,175,25,5023.87,85.0,0
245524,35,25,5342.16,85.0,0
245525,77,25,4489.97,85.0,0
245526,119,25,4427.43,85.0,0
245527,161,25,4593.54,85.0,0
245528,16,25,4568.33,85.0,0
245529,58,25,4622.61,85.0,1
245530,100,25,3365.08,85.0,0
245531,142,25,3462.46,85.0,0
245532,5,25,4025.74,85.0,0
245533,47,25,3856.38,85.0,0
245534,89,25,2780.16,85.0,0
245535,131,25,3286.19,85.0,0
245536,172,25,3300.58,85.0,0
245537,30,25,3802.98,85.0,0
245538,72,25,3641.07,85.0,0
245539,114,25,3064.47,85.0,0
245540,156,25,3275.04,85.0,1
245541,17,25,4180.03,85.0,0
245542,59,25,7252.62,85.0,0
245543,101,25,7832.33,85.0,0
245544,143,25,10544.22,85.0,0
245545,181,25,2327.66,85.0,1
245546,36,25,3709.48,85.0,0
245547,78,25,2740.8,85.0,0
245548,120,25,2737.64,85.0,0
245549,162,25,2439.7,85.0,0
245550,19,25,2124.68,85.0,0
245551,61,25,2318.09,85.0,1
245552,103,25,2430.91,85.0,0
245553,145,25,1660.25,85.0,0
245554,20,25,2658.28,85.0,0
245555,62,25,2398.84,85.0,0
245556,104,25,1974.93,85.0,0
245557,146,25,2475.2,85.0,0
245558,2,25,2088.0,85.0,0
245559,44,25,2080.65,85.0,0
245560,86,25,1795.46,85.0,0
245561,128,25,2555.49,85.0,0
245562,169,25,2086.57,85.0,0
245563,33,25,2993.29,85.0,0
245564,75,25,2661.7,85.0,0
245565,117,25,3995.8,85.0,0
245566,159,25,2596.4,85.0,0
245567,14,25,3114.86,85.0,0
245568,56,25,4249.45,85.0,0
245569,98,25,3579.54,85.0,0
245570,140,25,2843.58,85.0,0
245571,4,25,3165.69,85.0,0
245572,46,25,3621.8,85.0,0
245573,88,25,3285.82,85.0,0
245574,130,25,3196.82,85.0,0
245575,171,25,3843.94,85.0,0
245576,28,25,3313.25,85.0,0
245577,70,25,3638.57,85.0,0
245578,112,25,3613.41,85.0,0
245579,154,25,3311.71,85.0,0
245580,9,25,3800.22,85.0,0
245581,51,25,3729.54,85.0,1
245582,93,25,3058.35,85.0,0
245583,135,25,2443.98,85.0,0
245584,176,25,2807.38,85.0,0
245585,40,25,2654.6,85.0,0
245586,82,25,2552.05,85.0,0
245587,124,25,2701.01,85.0,0
245588,166,25,3479.51,85.0,0
245589,23,25,2822.32,85.0,0
245590,65,25,2929.07,85.0,0
245591,107,25,3439.58,85.0,0
245592,149,25,2853.28,85.0,1
245593,11,25,3836.85,85.0,0
245594,53,25,7098.52,85.0,0
245595,95,25,12596.96,85.0,0
245596,137,25,12539.96,85.0,0
245597,178,25,3063.31,85.0,1
245598,31,25,2153.93,85.0,0
245599,73,25,2253.14,85.0,0
245600,115,25,1953.84,85.0,0
245601,157,25,2233.61,85.0,0
245602,12,25,2045.21,85.0,0
245603,54,25,1789.55,85.0,1
245604,96,25,1932.02,85.0,0
245605,138,25,2492.31,85.0,0
245606,6,25,1932.9,85.0,0
245607,48,25,2288.26,85.0,0
245608,90,25,1627.93,85.0,0
245609,132,25,2777.89,85.0,0
245610,173,25,2515.53,85.0,0
245611,32,25,2085.32,85.0,0
245612,74,25,2206.33,85.0,0
245613,116,25,1943.21,85.0,0
245614,158,25,2020.46,85.0,0
245615,21,25,2587.84,85.0,0
245616,63,25,2925.53,85.0,0
245617,105,25,3516.47,85.0,0
245618,147,25,2812.77,85.0,0
245619,3,25,2781.05,85.0,0
245620,45,25,3162.81,85.0,0
245621,87,25,3727.32,85.0,0
245622,129,25,4055.23,85.0,0
245623,170,25,3921.42,85.0,0
245624,34,25,3061.58,85.0,0
245625,76,25,2168.71,85.0,0
245626,118,25,3131.7,85.0,0
245627,160,25,3110.76,85.0,0
245628,15,25,3284.54,85.0,0
245629,57,25,3879.0,85.0,0
245630,99,25,3916.12,85.0,0
245631,141,25,4021.91,85.0,0
245632,180,25,3869.94,85.0,0
245633,39,25,3310.66,85.0,1
245634,81,25,2809.55,85.0,0
245635,123,25,2441.1,85.0,0
245636,165,25,3075.63,85.0,0
245637,29,25,2977.47,85.0,0
245638,71,25,2838.4,85.0,0
245639,113,25,2451.15,85.0,0
245640,155,25,3549.28,85.0,0
245641,24,25,6846.52,87.0,0
245642,66,25,6884.02,87.0,1
245643,108,25,5836.14,87.0,0
245644,150,25,6077.58,87.0,0
245645,25,25,6448.98,87.0,0
245646,67,25,5078.75,87.0,0
245647,109,25,5464.61,87.0,0
245648,151,25,5721.76,87.0,0
245649,7,25,4903.14,87.0,0
245650,49,25,4626.43,87.0,0
245651,91,25,5849.64,87.0,0
245652,133,25,6513.45,87.0,0
245653,174,25,5644.2,87.0,0
245654,37,25,5514.79,87.0,0
245655,79,25,6037.39,87.0,0
245656,121,25,4830.91,87.0,0
245657,163,25,5761.89,87.0,0
245658,22,25,5466.02,87.0,0
245659,64,25,5776.2,87.0,0
245660,106,25,6476.62,87.0,0
245661,148,25,5935.42,87.0,0
245662,8,25,6104.25,87.0,0
245663,50,25,6143.84,87.0,0
245664,92,25,5715.25,87.0,0
245665,134,25,6281.42,87.0,0
245666,175,25,6213.22,87.0,0
245667,35,25,6088.24,87.0,0
245668,77,25,6322.3,87.0,0
245669,119,25,7868.78,87.0,0
245670,161,25,5423.73,87.0,0
245671,16,25,5812.82,87.0,0
245672,58,25,5480.41,87.0,1
245673,100,25,5399.48,87.0,0
245674,142,25,6598.71,87.0,0
245675,5,25,6641.46,87.0,0
245676,47,25,5210.8,87.0,0
245677,89,25,4973.84,87.0,0
245678,131,25,5632.6,87.0,0
245679,172,25,6160.77,87.0,0
245680,30,25,4779.87,87.0,0
245681,72,25,6530.75,87.0,0
245682,114,25,5849.76,87.0,0
245683,156,25,6284.71,87.0,1
245684,17,25,6122.67,87.0,0
245685,59,25,6860.19,87.0,0
245686,101,25,7156.66,87.0,0
245687,143,25,9907.66,87.0,0
245688,181,25,6116.74,87.0,1
245689,36,25,6006.56,87.0,0
245690,78,25,5758.4,87.0,0
245691,120,25,5409.14,87.0,0
245692,162,25,5213.64,87.0,0
245693,19,25,6016.41,87.0,0
245694,61,25,4948.35,87.0,1
245695,103,25,7656.45,87.0,0
245696,145,25,5401.37,87.0,0
245697,20,25,6787.43,87.0,0
245698,62,25,6741.28,87.0,0
245699,104,25,5902.17,87.0,0
245700,146,25,5487.28,87.0,0
245701,2,25,5317.93,87.0,0
245702,44,25,6994.49,87.0,0
245703,86,25,5772.1,87.0,0
245704,128,25,4616.12,87.0,0
245705,169,25,6537.72,87.0,0
245706,33,25,6148.48,87.0,0
245707,75,25,6256.4,87.0,0
245708,117,25,4849.73,87.0,0
245709,159,25,6256.43,87.0,0
245710,14,25,5785.66,87.0,0
245711,56,25,5958.08,87.0,0
245712,98,25,6180.28,87.0,0
245713,140,25,6308.68,87.0,0
245714,4,25,6544.06,87.0,0
245715,46,25,6181.93,87.0,0
245716,88,25,6564.94,87.0,0
245717,130,25,5228.0,87.0,0
245718,171,25,6342.53,87.0,0
245719,28,25,5798.44,87.0,0
245720,70,25,6660.62,87.0,0
245721,112,25,6617.84,87.0,0
245722,154,25,6705.58,87.0,0
245723,9,25,6525.25,87.0,0
245724,51,25,6587.85,87.0,1
245725,93,25,6738.63,87.0,0
245726,135,25,6647.97,87.0,0
245727,176,25,6633.05,87.0,0
245728,40,25,7013.76,87.0,0
245729,82,25,5591.18,87.0,0
245730,124,25,6798.65,87.0,0
245731,166,25,6249.81,87.0,0
245732,23,25,7598.67,87.0,0
245733,65,25,7416.94,87.0,0
245734,107,25,7244.4,87.0,0
245735,149,25,8029.17,87.0,1
245736,11,25,7023.95,87.0,0
245737,53,25,5851.71,87.0,0
245738,95,25,8976.16,87.0,0
245739,137,25,11540.51,87.0,0
245740,178,25,8262.03,87.0,1
245741,31,25,7769.19,87.0,0
245742,73,25,6686.04,87.0,0
245743,115,25,6148.37,87.0,0
245744,157,25,5507.88,87.0,0
245745,12,25,6958.37,87.0,0
245746,54,25,6691.05,87.0,1
245747,96,25,8119.09,87.0,0
245748,138,25,6197.43,87.0,0
245749,6,25,6638.82,87.0,0
245750,48,25,6983.02,87.0,0
245751,90,25,5884.5,87.0,0
245752,132,25,7218.45,87.0,0
245753,173,25,7196.2,87.0,0
245754,32,25,7306.05,87.0,0
245755,74,25,7202.43,87.0,0
245756,116,25,5692.28,87.0,0
245757,158,25,8119.99,87.0,0
245758,21,25,5980.08,87.0,0
245759,63,25,7689.77,87.0,0
245760,105,25,6415.86,87.0,0
245761,147,25,6196.35,87.0,0
245762,3,25,7309.64,87.0,0
245763,45,25,7289.78,87.0,0
245764,87,25,6353.84,87.0,0
245765,129,25,7104.08,87.0,0
245766,170,25,7790.73,87.0,0
245767,34,25,6419.08,87.0,0
245768,76,25,8459.36,87.0,0
245769,118,25,7845.88,87.0,0
245770,160,25,7391.48,87.0,0
245771,15,25,7335.53,87.0,0
245772,57,25,7916.96,87.0,0
245773,99,25,8219.33,87.0,0
245774,141,25,6784.71,87.0,0
245775,180,25,6322.85,87.0,0
245776,39,25,7751.38,87.0,1
245777,81,25,7437.02,87.0,0
245778,123,25,7332.73,87.0,0
245779,165,25,5906.92,87.0,0
245780,29,25,5390.13,87.0,0
245781,71,25,5946.61,87.0,0
245782,113,25,6856.4,87.0,0
245783,155,25,6477.27,87.0,0
245784,24,25,13634.27,90.0,0
245785,66,25,12564.57,90.0,1
245786,108,25,12493.14,90.0,0
245787,150,25,11800.42,90.0,0
245788,25,25,12391.98,90.0,0
245789,67,25,11346.66,90.0,0
245790,109,25,11017.6,90.0,0
245791,151,25,11845.64,90.0,0
245792,7,25,12698.5,90.0,0
245793,49,25,10820.67,90.0,0
245794,91,25,11092.27,90.0,0
245795,133,25,11181.56,90.0,0
245796,174,25,10927.17,90.0,0
245797,37,25,10657.04,90.0,0
245798,79,25,10796.67,90.0,0
245799,121,25,10991.6,90.0,0
245800,163,25,11206.48,90.0,0
245801,22,25,10472.63,90.0,0
245802,64,25,11157.91,90.0,0
245803,106,25,11624.84,90.0,0
245804,148,25,11143.97,90.0,0
245805,8,25,11397.84,90.0,0
245806,50,25,10573.19,90.0,0
245807,92,25,11211.75,90.0,0
245808,134,25,10639.31,90.0,0
245809,175,25,10439.44,90.0,0
245810,35,25,10469.52,90.0,0
245811,77,25,11182.09,90.0,0
245812,119,25,11308.44,90.0,0
245813,161,25,11085.6,90.0,0
245814,16,25,11720.89,90.0,0
245815,58,25,11512.23,90.0,1
245816,100,25,11173.6,90.0,0
245817,142,25,10951.46,90.0,0
245818,5,25,12238.29,90.0,0
245819,47,25,11536.69,90.0,0
245820,89,25,11085.26,90.0,0
245821,131,25,11595.87,90.0,0
245822,172,25,11576.68,90.0,0
245823,30,25,11682.28,90.0,0
245824,72,25,12027.83,90.0,0
245825,114,25,13216.26,90.0,0
245826,156,25,13517.08,90.0,1
245827,17,25,13199.95,90.0,0
245828,59,25,14370.44,90.0,0
245829,101,25,14619.47,90.0,0
245830,143,25,16431.81,90.0,0
245831,181,25,10944.26,90.0,1
245832,36,25,10167.22,90.0,0
245833,78,25,12376.19,90.0,0
245834,120,25,11673.05,90.0,0
245835,162,25,12381.01,90.0,0
245836,19,25,12266.93,90.0,0
245837,61,25,11829.74,90.0,1
245838,103,25,11147.8,90.0,0
245839,145,25,11164.43,90.0,0
245840,20,25,11938.72,90.0,0
245841,62,25,11597.03,90.0,0
245842,104,25,10847.33,90.0,0
245843,146,25,11631.75,90.0,0
245844,2,25,11450.69,90.0,0
245845,44,25,10853.48,90.0,0
245846,86,25,10845.8,90.0,0
245847,128,25,11826.65,90.0,0
245848,169,25,10242.05,90.0,0
245849,33,25,10538.66,90.0,0
245850,75,25,10641.19,90.0,0
245851,117,25,11162.62,90.0,0
245852,159,25,11055.37,90.0,0
245853,14,25,10175.61,90.0,0
245854,56,25,10756.81,90.0,0
245855,98,25,11061.95,90.0,0
245856,140,25,10738.38,90.0,0
245857,4,25,10885.68,90.0,0
245858,46,25,10987.65,90.0,0
245859,88,25,10489.75,90.0,0
245860,130,25,10827.65,90.0,0
245861,171,25,10397.35,90.0,0
245862,28,25,11182.01,90.0,0
245863,70,25,10649.58,90.0,0
245864,112,25,10992.12,90.0,0
245865,154,25,11824.04,90.0,0
245866,9,25,12784.92,90.0,0
245867,51,25,11985.2,90.0,1
245868,93,25,11636.06,90.0,0
245869,135,25,12095.26,90.0,0
245870,176,25,11853.35,90.0,0
245871,40,25,11411.78,90.0,0
245872,82,25,11674.63,90.0,0
245873,124,25,12669.44,90.0,0
245874,166,25,11720.56,90.0,0
245875,23,25,11984.62,90.0,0
245876,65,25,12541.55,90.0,0
245877,107,25,12959.13,90.0,0
245878,149,25,13605.12,90.0,1
245879,11,25,13344.17,90.0,0
245880,53,25,12890.49,90.0,0
245881,95,25,14369.59,90.0,0
245882,137,25,16803.12,90.0,0
245883,178,25,11896.58,90.0,1
245884,31,25,13496.34,90.0,0
245885,73,25,13369.49,90.0,0
245886,115,25,14391.85,90.0,0
245887,157,25,12593.04,90.0,0
245888,12,25,13390.23,90.0,0
245889,54,25,13966.31,90.0,1
245890,96,25,12938.32,90.0,0
245891,138,25,13042.64,90.0,0
245892,6,25,12898.78,90.0,0
245893,48,25,13042.65,90.0,0
245894,90,25,12486.69,90.0,0
245895,132,25,12177.85,90.0,0
245896,173,25,12050.91,90.0,0
245897,32,25,13425.54,90.0,0
245898,74,25,12169.68,90.0,0
245899,116,25,12298.24,90.0,0
245900,158,25,12815.55,90.0,0
245901,21,25,11528.07,90.0,0
245902,63,25,11624.56,90.0,0
245903,105,25,11231.46,90.0,0
245904,147,25,11943.8,90.0,0
245905,3,25,10202.76,90.0,0
245906,45,25,11694.77,90.0,0
245907,87,25,11863.55,90.0,0
245908,129,25,11056.5,90.0,0
245909,170,25,11470.81,90.0,0
245910,34,25,11985.42,90.0,0
245911,76,25,11544.48,90.0,0
245912,118,25,11899.26,90.0,0
245913,160,25,11378.17,90.0,0
245914,15,25,11870.56,90.0,0
245915,57,25,12052.95,90.0,0
245916,99,25,11809.53,90.0,0
245917,141,25,12232.01,90.0,0
245918,180,25,12806.84,90.0,0
245919,39,25,12942.16,90.0,1
245920,81,25,12026.83,90.0,0
245921,123,25,12970.34,90.0,0
245922,165,25,12684.12,90.0,0
245923,29,25,13155.42,90.0,0
245924,71,25,13788.38,90.0,0
245925,113,25,13828.69,90.0,0
245926,155,25,13810.77,90.0,0
245927,24,25,10688.51,91.0,0
245928,66,25,9043.17,91.0,1
245929,108,25,9117.25,91.0,0
245930,150,25,8203.35,91.0,0
245931,25,25,7772.66,91.0,0
245932,67,25,6981.21,91.0,0
245933,109,25,7217.02,91.0,0
245934,151,25,7496.05,91.0,0
245935,7,25,6988.91,91.0,0
245936,49,25,6575.89,91.0,0
245937,91,25,7371.37,91.0,0
245938,133,25,7619.45,91.0,0
245939,174,25,7388.49,91.0,0
245940,37,25,7521.67,91.0,0
245941,79,25,7409.0,91.0,0
245942,121,25,7909.77,91.0,0
245943,163,25,7958.94,91.0,0
245944,22,25,7333.93,91.0,0
245945,64,25,7974.34,91.0,0
245946,106,25,8243.84,91.0,0
245947,148,25,7951.35,91.0,0
245948,8,25,7701.78,91.0,0
245949,50,25,7473.87,91.0,0
245950,92,25,7479.96,91.0,0
245951,134,25,7163.16,91.0,0
245952,175,25,6872.94,91.0,0
245953,35,25,6569.75,91.0,0
245954,77,25,6878.74,91.0,0
245955,119,25,6966.13,91.0,0
245956,161,25,6897.38,91.0,0
245957,16,25,6934.97,91.0,0
245958,58,25,7061.94,91.0,1
245959,100,25,7287.59,91.0,0
245960,142,25,7252.63,91.0,0
245961,5,25,7298.54,91.0,0
245962,47,25,7013.28,91.0,0
245963,89,25,7150.99,91.0,0
245964,131,25,7078.53,91.0,0
245965,172,25,6806.95,91.0,0
245966,30,25,7109.21,91.0,0
245967,72,25,7820.32,91.0,0
245968,114,25,7715.31,91.0,0
245969,156,25,6769.33,91.0,1
245970,17,25,7624.09,91.0,0
245971,59,25,8424.37,91.0,0
245972,101,25,7599.49,91.0,0
245973,143,25,7244.77,91.0,0
245974,181,25,6126.04,91.0,1
245975,36,25,7161.85,91.0,0
245976,78,25,7820.47,91.0,0
245977,120,25,8306.79,91.0,0
245978,162,25,7793.61,91.0,0
245979,19,25,8576.5,91.0,0
245980,61,25,7485.32,91.0,1
245981,103,25,7376.16,91.0,0
245982,145,25,6887.4,91.0,0
245983,20,25,7601.22,91.0,0
245984,62,25,7283.4,91.0,0
245985,104,25,7004.74,91.0,0
245986,146,25,7222.69,91.0,0
245987,2,25,7770.93,91.0,0
245988,44,25,7367.81,91.0,0
245989,86,25,7498.15,91.0,0
245990,128,25,7610.25,91.0,0
245991,169,25,6546.77,91.0,0
245992,33,25,7724.17,91.0,0
245993,75,25,6994.9,91.0,0
245994,117,25,7646.34,91.0,0
245995,159,25,7611.22,91.0,0
245996,14,25,7703.03,91.0,0
245997,56,25,8011.17,91.0,0
245998,98,25,8660.57,91.0,0
245999,140,25,7822.64,91.0,0
246000,4,25,7321.49,91.0,0
246001,46,25,8026.44,91.0,0
246002,88,25,7498.72,91.0,0
246003,130,25,7294.48,91.0,0
246004,171,25,7539.66,91.0,0
246005,28,25,8173.14,91.0,0
246006,70,25,7949.44,91.0,0
246007,112,25,8145.81,91.0,0
246008,154,25,7884.53,91.0,0
246009,9,25,8059.13,91.0,0
246010,51,25,8364.45,91.0,1
246011,93,25,7655.26,91.0,0
246012,135,25,7466.5,91.0,0
246013,176,25,8356.47,91.0,0
246014,40,25,8111.11,91.0,0
246015,82,25,7230.78,91.0,0
246016,124,25,8237.35,91.0,0
246017,166,25,7482.69,91.0,0
246018,23,25,7905.06,91.0,0
246019,65,25,7757.41,91.0,0
246020,107,25,8313.29,91.0,0
246021,149,25,6756.51,91.0,1
246022,11,25,8118.55,91.0,0
246023,53,25,8146.07,91.0,0
246024,95,25,8047.11,91.0,0
246025,137,25,8333.24,91.0,0
246026,178,25,6121.25,91.0,1
246027,31,25,7934.22,91.0,0
246028,73,25,8399.46,91.0,0
246029,115,25,8651.51,91.0,0
246030,157,25,7986.65,91.0,0
246031,12,25,8597.8,91.0,0
246032,54,25,8611.91,91.0,1
246033,96,25,7731.49,91.0,0
246034,138,25,7765.68,91.0,0
246035,6,25,8627.5,91.0,0
246036,48,25,7832.26,91.0,0
246037,90,25,7368.19,91.0,0
246038,132,25,7137.19,91.0,0
246039,173,25,7639.28,91.0,0
246040,32,25,7340.86,91.0,0
246041,74,25,6710.54,91.0,0
246042,116,25,7640.71,91.0,0
246043,158,25,8275.28,91.0,0
246044,21,25,7939.67,91.0,0
246045,63,25,8184.33,91.0,0
246046,105,25,7402.1,91.0,0
246047,147,25,7847.87,91.0,0
246048,3,25,6980.53,91.0,0
246049,45,25,9462.72,91.0,0
246050,87,25,8391.66,91.0,0
246051,129,25,8094.78,91.0,0
246052,170,25,8889.08,91.0,0
246053,34,25,9601.17,91.0,0
246054,76,25,8428.37,91.0,0
246055,118,25,8989.16,91.0,0
246056,160,25,8530.02,91.0,0
246057,15,25,8966.36,91.0,0
246058,57,25,8113.43,91.0,0
246059,99,25,7941.0,91.0,0
246060,141,25,8206.42,91.0,0
246061,180,25,8019.02,91.0,0
246062,39,25,8687.47,91.0,1
246063,81,25,8323.18,91.0,0
246064,123,25,8108.62,91.0,0
246065,165,25,7965.44,91.0,0
246066,29,25,8887.49,91.0,0
246067,71,25,8513.37,91.0,0
246068,113,25,8353.15,91.0,0
246069,155,25,8770.7,91.0,0
246070,24,25,42270.21,92.0,0
246071,66,25,34081.22,92.0,1
246072,108,25,39058.17,92.0,0
246073,150,25,36097.8,92.0,0
246074,25,25,37437.84,92.0,0
246075,67,25,35075.26,92.0,0
246076,109,25,34710.95,92.0,0
246077,151,25,34261.26,92.0,0
246078,7,25,34853.02,92.0,0
246079,49,25,30486.37,92.0,0
246080,91,25,34263.74,92.0,0
246081,133,25,34019.26,92.0,0
246082,174,25,35344.88,92.0,0
246083,37,25,36158.06,92.0,0
246084,79,25,35826.35,92.0,0
246085,121,25,37290.82,92.0,0
246086,163,25,36920.97,92.0,0
246087,22,25,32436.2,92.0,0
246088,64,25,33820.58,92.0,0
246089,106,25,36997.93,92.0,0
246090,148,25,34505.92,92.0,0
246091,8,25,36657.12,92.0,0
246092,50,25,30724.61,92.0,0
246093,92,25,33019.05,92.0,0
246094,134,25,31365.71,92.0,0
246095,175,25,30217.15,92.0,0
246096,35,25,32438.62,92.0,0
246097,77,25,33681.01,92.0,0
246098,119,25,33176.75,92.0,0
246099,161,25,36349.64,92.0,0
246100,16,25,36726.32,92.0,0
246101,58,25,35111.24,92.0,1
246102,100,25,33163.79,92.0,0
246103,142,25,33760.74,92.0,0
246104,5,25,35941.24,92.0,0
246105,47,25,35884.39,92.0,0
246106,89,25,35352.7,92.0,0
246107,131,25,36160.05,92.0,0
246108,172,25,35640.49,92.0,0
246109,30,25,40488.67,92.0,0
246110,72,25,42321.11,92.0,0
246111,114,25,46706.57,92.0,0
246112,156,25,41385.71,92.0,1
246113,17,25,42515.87,92.0,0
246114,59,25,48706.07,92.0,0
246115,101,25,44436.36,92.0,0
246116,143,25,42887.19,92.0,0
246117,181,25,28145.07,92.0,1
246118,36,25,34801.0,92.0,0
246119,78,25,36578.95,92.0,0
246120,120,25,34662.16,92.0,0
246121,162,25,36004.54,92.0,0
246122,19,25,38867.16,92.0,0
246123,61,25,33036.63,92.0,1
246124,103,25,34788.04,92.0,0
246125,145,25,34463.22,92.0,0
